word,coeff_ci_min,coeff_means,coeff_ci_max,is_significant
stop,-0.12385049361401936,-0.02857734761910402,0.05765843622265926,False
polished,0.10839034765366616,0.2101117060012804,0.28032070228224504,True
powder,-0.02922823904041827,0.03021507643292448,0.10806015901341583,False
unhappy,-0.6767952734518414,-0.6000622811039495,-0.5130245226888017,True
3d,0.012413886860245558,0.07714155356459015,0.14015347935022388,True
pulled,-0.16986092248127324,-0.06623869011769912,0.03300075968275174,False
average,-0.22233565581215983,-0.12310224268299441,-0.047884179662756404,True
walls,-0.10860801598111601,-0.001197218091921306,0.09526037357116773,False
leaving,0.05590435826127648,0.14522887247148264,0.25875748113233116,True
allow,-0.06753442231492199,0.013583291932012274,0.08513099074268679,False
keys,-0.222371022006138,-0.14003028539174353,-0.06402186574912948,True
mostly,-0.21754582953452734,-0.11410710125569942,-0.04080172756350323,True
important,-0.03606809004386251,0.07763792885262191,0.17562727799965605,False
button,-0.04424263990848299,0.026719707692780554,0.1304318079589031,False
none,-0.014497271112456137,0.07509714362836892,0.17494904554646515,False
became,-0.3562370906602581,-0.2708948887543533,-0.19749338533647523,True
sold,-0.19502043525708615,-0.12621238155764375,-0.028462366157210515,True
rolled,-0.005147992002864318,0.09710747162113234,0.19631229366069283,False
cookie,-0.10688411756860013,-0.024253745358442907,0.06976534223200392,False
showing,-0.08003687840920994,-0.01659415336494126,0.0461841988152046,False
gifted,0.15706567823983897,0.23794584653168632,0.2995662188894636,True
kid,-0.2130417507996518,-0.12751909918030033,-0.051403233760856246,True
folded,-0.15733040185405542,-0.07618822544779844,-0.016394139841435295,True
energy,-0.1056425272897261,-0.008552965234830578,0.07363388909129157,False
thrilled,0.2140335241019873,0.3264222055505016,0.4231822710802526,True
hassle,0.0467149047304041,0.1552494293147953,0.24130836907156955,True
effort,-0.2018971849892481,-0.08833711808914085,-0.002568155385749191,True
pen,-0.09298199590726873,-0.0010491782181569903,0.09415722662223772,False
sticking,-0.17432069544430326,-0.09928333818097373,-0.035345345001200935,True
breaking,-0.1839384720411809,-0.09068630318453297,0.016187873685865075,False
sooner,0.13244400490985883,0.2277417643936815,0.3323750269540705,True
seeing,0.02548585012435545,0.15354106336425843,0.22046120358418786,True
moonstone,-0.19447007131412822,-0.11952792571911446,-0.061865659444841806,True
fair,0.03797643180053755,0.14635929833330347,0.2608157708968862,True
floor,-0.022076778952180316,0.06276526873808205,0.13919230005308242,False
sons,0.01695267395145092,0.09027015495667032,0.1656485868536411,True
reached,-0.12273229452066642,-0.034617510727467084,0.05688687908500632,False
figured,0.007577754677694418,0.09378498402549337,0.18626535670987618,True
sellers,-0.06344391678596051,0.021448870964854597,0.0979685164258412,False
stud,0.009889173778781917,0.08113714242504952,0.1345865136315423,True
annoying,-0.2905755481960435,-0.20908180264566925,-0.1282773482275294,True
girlfriend,-0.01614555738627765,0.0512558632491788,0.1293104551201017,False
recently,-0.020220579754082202,0.05085072302195219,0.12282788154488812,False
legs,-0.11538727683767133,-0.020755868614544083,0.048904050461355694,False
chipped,-0.4016582178589423,-0.2947400719881522,-0.21068122583522084,True
functional,-0.20311036984307856,-0.12265024822095852,-0.044055874963710065,True
jar,0.008216714334133948,0.07905425059249611,0.1679427892581266,True
credit,0.05910519104333732,0.1121255504474882,0.21883650485411818,True
chance,-0.1492768597770299,-0.02430215108166581,0.046109994215645746,False
seriously,-0.28551383713234746,-0.17898595392082978,-0.07841114874666318,True
wrists,0.14474577128398544,0.2063932726464413,0.3060519393772526,True
elsewhere,-0.4114957927671512,-0.2860309750072271,-0.18785238005599308,True
rubber,-0.19619588084153636,-0.09650081487658366,-0.006708608766932329,True
picked,-0.06838649573600919,0.010355992361926792,0.08749244951506888,False
project,0.08398835746692229,0.15086918628668936,0.24489887130734603,True
cleaning,-0.14770095143324957,-0.06442075678970936,0.013955605471598681,False
hoops,-0.009347226345314342,0.09185005035799829,0.1939310496806106,False
waited,-0.23216486795980984,-0.14194441966821755,-0.05851422227171871,True
pearls,-0.2327714178275662,-0.17320829097334772,-0.11535854520003376,True
helps,0.263952984747095,0.35760995805983287,0.45060333537440683,True
lavender,-0.10068967616292103,0.01204120134246068,0.15158183508876835,False
belt,-0.005887935985087821,0.04445773685570513,0.10503140402084656,False
happen,-0.1590081221631131,-0.061381430974863725,0.0344119378570381,False
packed,0.001336016746894624,0.11927363377073577,0.22775708672098566,True
sitting,-0.14725042255772783,-0.07438975844088541,0.03052759867502125,False
magnets,-0.037891089669093145,0.029843876498402484,0.0825612189902544,False
eyes,-0.07193842357485943,0.019465441203298246,0.11136237882304917,False
cold,-0.16072415644270782,-0.05125927039776527,0.009752391003820613,False
professional,0.01660102466717208,0.0954704880992557,0.21471881463917897,True
warm,0.05614926266164479,0.18866822572782918,0.2932009260565637,True
signs,-0.018531479482278408,0.07913145670778379,0.18028797029481558,False
site,-0.2016484763114195,-0.08326016474792655,0.016816487087795238,False
luckily,0.145253990580065,0.24163784280693373,0.31729079303130425,True
feet,-0.11995079079819802,-0.005300591415698041,0.08955077686269103,False
detailed,0.2603157608523681,0.34310648813144473,0.4248815262001975,True
1st,-0.09606379571758172,0.009958340303271541,0.09010871073920926,False
personally,-0.08995344042048684,-0.0070767162336688215,0.08431246454013407,False
consider,-0.07505807729422784,0.027124956305522124,0.12798755082509475,False
labels,-0.05890903678206933,0.022847058617442267,0.0820272271979981,False
offer,0.026544478995526217,0.11289730227207151,0.21419602089067716,True
local,-0.09133781322119382,0.033706658026214635,0.14310028289674182,False
despite,-0.13950621040699673,-0.028129620639065978,0.05898197529150316,False
possible,-0.2244821468416933,-0.11000960526800915,-0.029395469932075927,True
para,-0.09553648885147015,-0.006567837960945464,0.10269982708591543,False
bedroom,0.09580686952418808,0.16865783732384218,0.2265579673414169,True
allergic,-0.18353258475862896,-0.07358871034403532,0.017082541340840134,False
protection,-0.1343544163411019,-0.06377520072897762,0.011016649169233532,False
appeared,-0.0902708813939958,-0.017393074746991373,0.038614693742786164,False
un,-0.2125669016381366,-0.1194986879947785,-0.03922696898247454,True
shorter,-0.08973818496822619,-0.00551649093134776,0.07762002317737951,False
gem,-0.05293378210734056,0.014185122229156823,0.0993659614483056,False
timely,0.19616735269741922,0.29181254321303995,0.3855471756599725,True
bags,-0.06763526282195295,0.009972649189312227,0.10530833565854388,False
anywhere,0.15843677622401325,0.24203995071073026,0.33536939457953063,True
eventually,0.036635910809228074,0.12407172098863936,0.19899666901817786,True
somewhere,-0.17184361908418755,-0.09053001596636515,-0.001448203503010393,True
information,-0.1398733350108174,-0.04146665486033782,0.03814576973745155,False
etsy,-0.20380432980370686,-0.09775458915275125,-0.019316905163501392,True
ruined,-0.5930053608690655,-0.5028264633390441,-0.39286488212513454,True
themselves,-0.15589531790997718,-0.06990436462896428,0.028552706061561812,False
matte,-0.08010713345357934,-0.00930764200411737,0.059800508076434666,False
pop,0.0926341468928278,0.20455277999235172,0.2851002778934291,True
appearance,-0.039105120889166796,0.04416498059312556,0.1169716164452787,False
bubbles,-0.13928032620499103,-0.044704676433591536,0.024683539196727246,False
snapped,-0.6276563235450053,-0.5383380112604657,-0.46259876887941037,True
925,-0.06728205346790836,-0.004305402750101205,0.06681065759191439,False
missed,-0.18643392637979025,-0.0856546536303066,-0.0038355950753909815,True
2nd,-0.19779476982509445,-0.12445226684712121,-0.026070628822215797,True
caused,-0.4465190361502896,-0.3355748900933865,-0.24884935484866502,True
shine,-0.024560767762153116,0.05268800418493876,0.13997393558004537,False
crap,-0.5550816371387394,-0.47736088327486775,-0.4072007532905405,True
faster,0.2059878330858321,0.2819707632860667,0.3754351322284865,True
carry,0.0704108193968267,0.13304087572900705,0.19290826437406705,True
resin,-0.3084165895722113,-0.2318428063286088,-0.15317199974641893,True
whatever,-0.17534868995662453,-0.07370772841089247,0.03813084870520314,False
dirty,-0.30233959381602454,-0.21661885529411937,-0.10565601406192576,True
transfer,-0.11416833665865657,-0.04280503731111361,0.016277546602353636,False
gives,-0.12327622624808186,-0.01595305383675393,0.0625967279847718,False
deceiving,-0.4338735202372452,-0.3578158150515142,-0.2848495367757637,True
nail,0.06168998398833464,0.15231264942650505,0.26710447356178235,True
elastic,-0.04932745800934671,0.02562288352747092,0.11287645491947972,False
covered,-0.020752350931741485,0.0516968128357812,0.12003699887932973,False
cutter,-0.1899997397269524,-0.09607349904442739,-0.02396464836015086,True
en,-0.09135778262119088,-0.024281661286243657,0.08028178737160546,False
nor,-0.12723944601683035,-0.03086780107830004,0.07842113852237614,False
surprise,-0.15077425761331598,-0.05879434552878937,0.028274537180001204,False
colorful,0.21116433423500833,0.3119185072019206,0.40965133118731806,True
sense,-0.08506617962827051,-0.008496840360407211,0.07800869181818572,False
fully,0.06088976540479452,0.16645549438433094,0.2634667458556347,True
walmart,-0.11756843835111479,-0.05187758336828102,0.007859933309563739,False
request,-0.09157708307963106,-0.006177165830958604,0.10550139688947219,False
available,0.007387815960927905,0.0872623601468879,0.2014899554301644,True
fade,-0.15246225138561956,-0.08100564935650265,-0.0005699058952592583,True
assumed,0.04595222388744511,0.11405102322280444,0.1644437258642484,True
dislike,-0.3245288948451796,-0.2376123091778483,-0.16585756316503794,True
luck,-0.3283442964180374,-0.21830020766070873,-0.1408229261504537,True
beyond,0.18163259661829198,0.24520702414031623,0.3170258207791455,True
matching,0.09499146282190778,0.2076155582139946,0.3551239149791988,True
switch,-0.1474282554886362,-0.0752897099286038,-0.009870368852677676,True
reaction,-0.08596697311500315,-0.002983035756711258,0.07731923842871971,False
young,-0.06774222491027941,0.03620025602012086,0.12387465605040372,False
screen,-0.005910181411064846,0.058696541121065295,0.13356626039048755,False
circle,-0.14632642559739023,-0.060078575590663465,0.01642967876194159,False
returns,-0.11423997764659845,-0.040849232721233295,0.034867657284205364,False
plated,-0.04604858025796001,0.03559572203765135,0.10157559489291888,False
trouble,-0.14501138515573747,-0.061415762451856926,1.9791192688165134e-05,False
hasn,0.1328218869041999,0.2119375812725818,0.2916094057643251,True
towels,-0.15658670598597754,-0.054643299137950144,0.006190365767820651,False
toe,-0.2172574503820876,-0.13480783095624246,-0.04133904894959902,True
useless,-0.5821005183007394,-0.46596792365431544,-0.3766987698944566,True
wow,-0.07558102698732681,0.007204209499908675,0.09454912829790289,False
third,-0.04720093566821564,0.05617990343868066,0.1855870207685858,False
ridiculous,-0.4952951728663798,-0.4125590058725118,-0.344034779246101,True
coat,-0.26459971260778203,-0.16386155401339733,-0.06783822603686418,True
women,-0.11992319346720336,-0.05756287622068882,0.030563556511656514,False
main,-0.06689721616017666,0.02313863711351895,0.10751049958652824,False
insert,-0.023948408731791805,0.04356354748076326,0.11723312957355131,False
tho,-0.1849113499097878,-0.11135570568606416,-0.03591276655903886,True
bubble,-0.03317808602701354,0.05306166059921462,0.13424009584791144,False
include,-0.007159950334327983,0.09288087959792055,0.21979762711756792,False
scents,0.024302416240064104,0.12751738478738767,0.2188748241773224,True
40,-0.07252666697695401,-0.009423923138312872,0.07464250678825148,False
closer,0.041856317317009464,0.0961523376810047,0.15707521475716973,True
grey,-0.048686134940672275,0.0016802637485324359,0.0737117072637229,False
prefer,-0.013506775683809463,0.10557125607651555,0.2082154409056573,False
version,-0.06950825165226396,0.005829938531528027,0.11408159426765739,False
father,0.06365701576983428,0.11959960741633832,0.19289751463651192,True
shame,-0.37042330437963233,-0.2752892045818589,-0.18298991036492757,True
woman,-0.09390600680951133,0.011045461167209546,0.13085591736732274,False
website,-0.17622107137492174,-0.0882485887096686,0.009818441690924525,False
hooks,-0.02608803027717781,0.03958986062201159,0.11229657387273757,False
incredibly,-0.17959755429016191,-0.0977710870096996,-0.013008715100347276,True
snug,-0.1555456118365394,-0.07038030699251632,0.039592571457834395,False
choice,0.16838206904831454,0.2302456890205118,0.3063742532694655,True
coffee,0.013580721328074969,0.06838532499456441,0.16312425058376562,True
deep,-0.01857805582400201,0.07883135794584065,0.17312063400603397,False
sit,0.046911141317612724,0.1201941382583045,0.1902616157814611,True
spelled,-0.45908441930925914,-0.38758454796844,-0.3165555691119668,True
pain,-0.057846829478216025,-0.0006088859630632502,0.09063183436733283,False
hardware,-0.02626772761653022,0.04244810876433534,0.12918775824519946,False
shelf,-0.20411057148323292,-0.12649669425526006,-0.05950929331507619,True
pack,-0.054447559166824526,0.056062149801744045,0.14382771689827392,False
spots,-0.05467388013042162,0.006439596518597647,0.05705650930653041,False
bother,0.060537547923782464,0.15220209212031496,0.22176696186190314,True
fixed,-0.07328716041860235,0.06468356599072958,0.21986825094156562,False
zero,-0.2670716319470689,-0.19734788510438547,-0.10582232526464803,True
tie,-0.048145549903766495,0.003198236784375892,0.0530857168893622,False
recipient,0.09302197869135917,0.17836751803549894,0.2672208529145556,True
designs,-0.062363077400951386,0.021844525811539568,0.1019236792253815,False
pick,-0.11991725123612156,-0.062467726975162716,0.018071968605845607,False
course,-0.11468905847609447,-0.03568837834511418,0.059979276511536214,False
text,-0.08233157699393931,-0.014397178280391668,0.0637125326965246,False
removed,-0.0637624883908583,0.012518650201374049,0.10497692250096871,False
funny,0.10763929449532086,0.1747257860942213,0.23715998180742978,True
mailbox,-0.0674016527573544,0.006251862762636932,0.07376312090130717,False
stitching,-0.11299883704169641,-0.042647511694931146,0.02242336438309427,False
lay,-0.16730133458618526,-0.08093686219737015,-0.0148057865661688,True
filled,-0.10369500184057696,-0.03984512676578884,0.04253292874276659,False
intended,-0.20697981048462866,-0.1420218739609918,-0.03944915007032629,True
theme,-0.02101434300483392,0.058775128850734784,0.1395058631527077,False
gonna,0.009928726264165254,0.096577547904478,0.1768436116234905,True
states,-0.2719799138684176,-0.173826385570593,-0.10354716416411014,True
tarnish,-0.07309523232668892,0.01603819249430618,0.1418863432546859,False
painting,-0.0955505603143933,-0.002162845036268308,0.08941725752383307,False
sometimes,0.12777672667457052,0.1803998368790995,0.278660970384856,True
cant,-0.3920364007172057,-0.3133520451527397,-0.22187170937181871,True
stays,0.1227448018209554,0.21325600880364845,0.2889496761363175,True
flower,-0.06701254043307416,0.010488043181197672,0.08139418216400815,False
crystals,-0.04165885619025844,0.027741942389857655,0.08774117002874299,False
mat,0.03692992364896042,0.08824334667172412,0.1756975066018902,True
artwork,0.10667899610959408,0.18650409483953506,0.26908713813752594,True
slide,-0.017240344756188745,0.057232764223405265,0.13940820019056627,False
base,0.00778259516511944,0.07189942291824747,0.16135521112370269,True
perhaps,0.08835253966760234,0.14857493868978836,0.20856340699026182,True
decoration,-0.07832650950609453,0.009191248660577496,0.10097437009519458,False
stronger,-0.13522170925169033,-0.028933603850709706,0.09500786303852553,False
garbage,-0.5221894044504224,-0.43806331152891687,-0.3266513814273282,True
candle,-0.08111442814043385,-0.020850038217368864,0.039412156704417584,False
wasted,-0.25491178650916185,-0.16513680239907427,-0.06397563317602299,True
offered,-0.05102203075682279,0.04916067704750584,0.1913987185762543,False
worst,-0.5047305414965712,-0.4331950428008632,-0.36962718566314606,True
bow,-0.0945882711505234,-0.03832959704281327,0.01930247208120636,False
ribbon,-0.023581304520447145,0.05291320474502407,0.13476444512921734,False
anymore,0.0033668060880373525,0.06993174582358588,0.13261715281098752,True
worried,0.18846487307728915,0.268999410549654,0.35416097284231624,True
banner,-0.005928973342133476,0.046344947071880804,0.09700838478359991,False
stained,-0.3749905445899498,-0.2868407917425492,-0.21296448279721286,True
turns,-0.36580140251663473,-0.2934371080526336,-0.23277088482306396,True
heavier,-0.04765869944631935,0.019407592938999983,0.07223104681965897,False
recommended,0.1303101197856885,0.22069360708222888,0.3004240967831465,True
14,-0.0475204590943353,0.03774745146528143,0.1513420281669604,False
fingers,-0.08450572543331461,0.007036835416979812,0.08201851944167612,False
spot,-0.054583562379600034,0.02982100178041878,0.09651575941662344,False
cotton,-0.23344709501320973,-0.14705021893593256,-0.0543695436563271,True
play,-0.14465143796319954,-0.06711841687042504,0.019014921461035207,False
hate,-0.2685598888884401,-0.17743510210863034,-0.10411827251210788,True
vintage,0.07152200800880193,0.14057398355331246,0.21347229881237834,True
lower,-0.20367900451476484,-0.118069990419352,-0.04757151940170025,True
mean,-0.1308193020416029,-0.030134054554504096,0.09851235502465301,False
problems,0.2488479161929727,0.3388192604367246,0.42122093464877086,True
bends,-0.4228778892642186,-0.35684198097509834,-0.2837920485269872,True
polish,0.01757608016349056,0.09629960529955454,0.18208777524206893,True
helpful,0.1714547277169665,0.2631665208274362,0.34410907900236093,True
places,-0.1157422663532642,-0.028346752161240264,0.03839005927292895,False
scratch,-0.12708397727310197,-0.03528214809653206,0.06732784468681405,False
bulky,-0.1803135035051687,-0.10449947290945479,-0.04520022304873756,True
stunning,0.35980443966638354,0.4377982118057118,0.5279603289752802,True
exact,-0.11206608522565717,-0.04616756086367883,0.03314975201577261,False
non,-0.11778245646418678,-0.030967099084334294,0.07909310680330542,False
replaced,0.054108780246325504,0.14329528687114707,0.2232277327874499,True
negative,-0.03785251701316658,0.05213562254969062,0.11672375740952644,False
weak,-0.43246948645309996,-0.3444130546508584,-0.27367067193658934,True
designed,-0.12723521704792892,-0.04694549848352695,0.0269729501003076,False
thickness,0.04340912303709327,0.11981424847027192,0.17700514826595698,True
state,0.05728351296374708,0.1250784650372245,0.19626510475226885,True
throw,-0.3568471426200931,-0.28514377931289797,-0.20020505598239166,True
starting,-0.22484763772003205,-0.14234528063983004,-0.057899582386350984,True
past,-0.26965140804751153,-0.19356533484569502,-0.11613414523379208,True
listed,0.02640741252885386,0.11750439466153986,0.1854565809913858,True
charge,-0.15067878712621172,-0.03647174219951958,0.04452643134552196,False
obviously,-0.03576392250584247,0.07496680502799122,0.16309353482295869,False
stretch,-0.18993054250290095,-0.0946492648196717,0.034925728496792055,False
damage,0.038614063914527166,0.14774431378114464,0.23401705874628473,True
scratches,-0.25989465362337383,-0.16408038513027223,-0.08252177699903539,True
99,-0.31037225874870117,-0.23945589969608655,-0.1751658839531558,True
girls,-0.1995779145605821,-0.1193458194490026,-0.04393144784150542,True
flowers,0.023562831476852734,0.06859926182129132,0.11611352427168017,True
adhesive,-0.16903349997874156,-0.1135131934947873,-0.06535915313433707,True
initials,-0.13734070901883538,-0.055985719913745804,0.005457428676895307,False
scratched,-0.36622057725792334,-0.2860046812685891,-0.21893228983896862,True
dad,-0.016018820965012073,0.0514761237475046,0.10108383140094719,False
choose,-0.08465041476844722,0.00489343359229049,0.11702965510154772,False
pics,-0.14023878557390637,-0.0636657882848786,0.01677833943584938,False
somewhat,0.11538576179358133,0.1912188332701895,0.25484290784396346,True
ad,-0.19395234221089275,-0.1027893698568731,-0.026325839566026216,True
im,-0.21353714790422676,-0.13980857549090503,-0.08084298534414186,True
lo,-0.02056017347701428,0.08002476566148267,0.18532924390682678,False
rustic,-0.15226275418869212,-0.08618883685775153,-0.0235679513312583,True
texture,-0.10756834055684322,-0.04321884229005897,0.035618244021440953,False
oh,-0.2535803049451012,-0.1618391215445199,-0.07276346310763948,True
machine,-0.27307638622776503,-0.20007477654677214,-0.11573912943399546,True
parts,-0.04756420480599561,0.013760306426171362,0.09310049290608026,False
bc,-0.10113575142483408,-0.00955431642234813,0.07862734367455483,False
ugly,-0.44343978289794467,-0.3762103644521206,-0.312617820868563,True
bed,-0.017193098547655772,0.04633651724123968,0.11414001445049686,False
applied,0.060114970538984416,0.16387710226285912,0.2549260662871302,True
sticks,-0.12148477342532601,-0.06207561394448431,-0.010174533593702503,True
cracked,-0.6146276282083242,-0.49462974562069606,-0.42504305297184497,True
mess,-0.3658705396984054,-0.23988945857055893,-0.13287570406644592,True
suppose,-0.17115150353606445,-0.09676136923594622,-0.018330631210656995,True
earlier,0.24734759133810713,0.2967913943778139,0.36860910513405865,True
orange,-0.13237624942434728,-0.069526667638548,-0.012133441434856711,True
bath,-0.1006520843134646,-0.04120630075848704,0.011111882426874662,False
difference,-0.015993538416550917,0.06945401380925607,0.12959087543303122,False
elegant,0.23363382688531545,0.3397592955437075,0.40988618658515535,True
attach,-0.15216223669198264,-0.04861149040946672,0.017391446151713345,False
customized,0.03840672205097936,0.11244174416743324,0.18196967313465115,True
numbers,-0.02527282899749365,0.03167029224958507,0.08797695504953085,False
turquoise,-0.09712088923912778,-0.013042365597920913,0.0500189992771565,False
corner,-0.0029528686342451126,0.07037354804620975,0.1342712154514341,False
figure,0.12080846526310342,0.1941809273186483,0.29424373780670715,True
hat,-0.10356690513684584,-0.014120494759132612,0.042289738948312984,False
waiting,-0.2882684458833237,-0.19582018217513547,-0.09581234005213246,True
threw,-0.4474934637369679,-0.34448579197770496,-0.27796624460562414,True
support,-0.16586169767346265,-0.07347271927159388,0.005818611337067967,False
initial,-0.10258983684406651,-0.03079215586456318,0.02552373958556702,False
13,-0.07082419084525687,0.009127392402028473,0.08675706834511542,False
sleep,0.03069316729908375,0.10936984232501949,0.16931627836921434,True
additional,-0.14023288800264916,-0.07722787070918498,-0.010680786759436275,True
pattern,-0.020505301268491437,0.0391289403184387,0.10613491138165168,False
cat,0.11924217382354046,0.17923252344924262,0.2576296416717967,True
separate,0.027087762026688316,0.11417620268749396,0.18103487607337473,True
children,-0.19970405120620696,-0.10420541640186827,-0.04208849019593312,True
steel,-0.03481900455501601,0.04455926747903133,0.15585902297768095,False
provided,-0.01828576984078199,0.08556832313924606,0.1380254941091119,False
pearl,0.009417095802347487,0.08516437269174508,0.16177782385683692,True
mirror,-0.13126112375016852,-0.08165690712023985,-0.036304933074967606,True
measurements,0.022408934249973946,0.0705186715887265,0.13873168048130918,True
posts,-0.14000547043876002,-0.062160579693044206,-0.008628483867347145,True
trash,-0.5905021872723072,-0.4948648592624635,-0.405184195682436,True
lighter,0.05589632899494235,0.13901914592440615,0.18451786286306923,True
meant,0.021107825005994407,0.09646864743445697,0.18105873149814505,True
certainly,0.04282900754879032,0.11963511368100217,0.1871231846926023,True
write,-0.02063148312131275,0.06440389032877417,0.16397643373171605,False
grandson,0.10149674350074822,0.178108956852784,0.23012546277617568,True
followed,-0.3676920592799748,-0.3002718240212853,-0.20455149354259508,True
rating,-0.17638998822208,-0.07545726846994048,-0.009534991568722227,True
early,0.1595747700776683,0.23773535284317643,0.30232547630674944,True
finished,-0.03778059607969587,0.018406059208256647,0.07589975125970846,False
near,-0.14919564522168363,-0.07586663967026855,0.025891900956974905,False
bucks,-0.13010554916668024,-0.06439041254661176,-0.008890528690690474,True
unable,-0.4434958528592996,-0.3702220367931288,-0.3065382420037986,True
accurate,0.11639623484197047,0.20659210245664644,0.26720598696361864,True
appreciate,0.08855413288806138,0.17371549419714855,0.2343639545494193,True
wreath,0.014541820418153923,0.06385169418520731,0.10564824285533908,True
hit,0.31945990981640116,0.3753169676906966,0.467166352316006,True
embarrassed,-0.6338230472474861,-0.5674937500382945,-0.5080253516091527,True
listing,-0.07666823111453662,-0.01569532669322902,0.05421753429251997,False
forever,-0.16066509087435277,-0.07794295198011121,-0.0008606775594950735,True
nearly,-0.11193828249951551,-0.01647441231642032,0.07046051262913329,False
lid,-0.14975433627789975,-0.0825370328207333,0.008680975381622998,False
round,-0.0044179657606681485,0.06333771963675747,0.13178426248360353,False
stamped,-0.11833570671092195,-0.05174111666390048,0.01233030755599524,False
crooked,-0.23627097201581249,-0.17744881085193237,-0.12608230771892193,True
live,0.08369702844730659,0.14877881109737184,0.22156887714357604,True
lines,-0.0730931483706271,0.0047213994509243875,0.053039500599728846,False
experience,-0.04499102804393521,0.03966120607944579,0.11190138075918178,False
known,-0.005116635614164897,0.055358674356841595,0.1313692083408912,False
school,-0.03717450227492929,0.033150783327989354,0.10610933494390182,False
likely,0.1078399652360974,0.17807094408825214,0.2724459382275289,True
means,0.09294380976871881,0.15569277189906605,0.251673427733877,True
gray,0.04835864518811655,0.09987574151960092,0.15258367638791387,True
leaves,-0.10322887035256578,-0.05414767172356808,0.00224488748216976,False
purse,-0.1124492674527932,-0.05276036146673302,0.012985495922664974,False
easier,0.05278273144914667,0.14201330348392996,0.21540460868865652,True
hurt,-0.09759623829355124,-0.027417540745331696,0.03172337808569402,False
copy,-0.1976484178941749,-0.13939442694124132,-0.08654415065367255,True
ready,-0.0728804919160134,0.008877326003632717,0.07020489589472623,False
artist,-0.07168201074182222,-0.01348463008393674,0.04942033631492569,False
keychain,-0.0771116932647418,0.0013422932231376824,0.07121259933358495,False
compared,-0.04457117179879609,0.010740278035785911,0.07584888960067797,False
images,-0.08932440371385782,-0.013670756137457787,0.051616426361231024,False
shop,-0.07752629074061108,-0.0032249077302158383,0.08314871460886969,False
personalization,-0.12367503065080976,-0.021494095547194912,0.042632201408596956,False
glossy,-0.04361454978400274,0.02747020944770149,0.08691360978871007,False
directions,-0.03133495826601734,0.03332900583515748,0.13793238547584574,False
ask,-0.01693148571861867,0.08139327772491017,0.17379781544187572,False
receiving,-0.14091608959134233,-0.08001263362519914,-0.002411810406255665,True
single,-0.15453686313584244,-0.07924271682684003,-0.01200120222601899,True
label,0.03720985017204997,0.11530576838123166,0.17919986997191412,True
opal,-0.010607122716235337,0.033970907124179266,0.08892357523236874,False
masks,0.023043211348159058,0.07433213438851947,0.13476367156917535,True
surface,-0.07128967418780184,-0.011680969013010594,0.0916365277744381,False
options,-0.07458048529937814,0.011091379457739258,0.09604964472399198,False
washing,-0.1018260442475195,-0.038222378303882094,0.03335613828752835,False
stiff,-0.04471541379033852,-0.0013633148513598366,0.059078480094412134,False
fragrance,-0.09396334216206463,-0.04003865896694331,0.009580917246470554,False
bummed,-0.46091192169256767,-0.39776589553447983,-0.3366514310949916,True
hardly,-0.37499051761271757,-0.32402087552561154,-0.26284624149433455,True
caught,-0.20306568010429615,-0.11715072900684956,-0.011437464264491668,True
handle,-0.10960215539551428,-0.040117890073159954,0.0019252344057853212,False
process,-0.13252965405487854,-0.03799386746695066,0.069921802086067,False
run,0.022255280405136416,0.07289143815155683,0.1483753496635457,True
fairly,0.07070232221183721,0.14434235538305978,0.22286580729747013,True
written,-0.04849069134347311,0.007015626530626257,0.07947916973343092,False
suggest,-0.07347490057229106,-0.01796064074510095,0.058428422430894696,False
expectations,0.1412658500632083,0.21388606156164935,0.2742371708321577,True
dimensions,-0.10816495822824335,-0.0589950051342227,-0.007573766633750679,True
screw,-0.10522184938194329,-0.0506118843513786,0.0029444986816703354,False
higher,-0.07112805810372583,-0.014693614496864954,0.06380452045137928,False
taken,0.109864853986418,0.20255641559645438,0.2836925930706621,True
clock,-0.10526003126358072,-0.05036554825761379,0.015349939354527714,False
across,-0.061673611794340714,0.0070631285285476615,0.08160980829504912,False
check,-0.11936735226492204,-0.06772598530487557,0.008328280588771664,False
usually,0.012518370035485244,0.08812840590032517,0.1477371095102519,True
loop,0.03888869038539841,0.09174854492817498,0.15213265646501287,True
quote,-0.18377001161301934,-0.12376470320461039,-0.07688328045210802,True
junk,-0.44458660674115624,-0.364446083718529,-0.3003470325372396,True
pages,-0.1485113929704147,-0.09440496918975774,-0.048276236896980546,True
behind,-0.0482821135819525,0.04187402099548997,0.11900911761617984,False
standard,-0.1527205301153438,-0.06386821512954186,-0.011263672027620183,True
realized,-0.0907656846659007,-0.01594677679977701,0.06388490183511361,False
stain,-0.013342422233074873,0.040211672126923094,0.09451113031334644,False
fantastic,0.5060539187295896,0.5570231033795807,0.6109822585554799,True
copper,-0.06004707913450053,0.0015634901053541046,0.0822360160157637,False
often,0.055057741907011966,0.12628360058171795,0.18423312988280097,True
computer,-0.3603102818598423,-0.309692893109265,-0.2526419140420452,True
niece,-0.011606869902362512,0.05576956474576074,0.1135746011036362,False
stamp,-0.02421530221345226,0.021534682932373143,0.06957743205456753,False
blurry,-0.42073292630314896,-0.34801612866315945,-0.2819022119482176,True
carefully,0.029045185530204447,0.09280661062820704,0.18146962932330749,True
appear,0.0035283235771451007,0.07261501373598224,0.12249744973860907,True
bead,-0.08636209121434367,-0.012983870440512505,0.07145849007175481,False
